,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA
Date,,,,,,,,,,,,
2017-11-03,165.98878479003906,306.0899963378906,172.5,306.0899963378906,174.25999450683594,306.25,171.1199951171875,295.1300048828125,174.0,299.5,59398600,8894000
2017-11-06,167.67271423339844,302.7799987792969,174.25,302.7799987792969,174.99000549316406,307.5,171.72000122070312,299.010009765625,172.3699951171875,307.0,35026300,6486000
2017-11-07,168.21156311035156,306.04998779296875,174.80999755859375,306.04998779296875,175.25,306.5,173.60000610351562,300.0299987792969,173.91000366210938,301.0199890136719,24361500,5294300
2017-11-08,169.5876007080078,304.3900146484375,176.24000549316406,304.3900146484375,176.24000549316406,306.8900146484375,174.3300018310547,301.29998779296875,174.66000366210938,305.5,24409500,4725300
2017-11-09,169.24119567871094,302.989990234375,175.8800048828125,302.989990234375,176.10000610351562,304.4599914550781,173.13999938964844,296.29998779296875,175.11000061035156,302.5,29482600,5447100
2017-11-10,168.68106079101562,302.989990234375,174.6699981689453,302.989990234375,175.3800048828125,308.3599853515625,174.27000427246094,301.8500061035156,175.11000061035156,302.5,25145500,4625400
2017-11-13,168.00506591796875,315.3999938964844,173.97000122070312,315.3999938964844,174.5,316.79998779296875,173.39999389648438,299.1099853515625,173.5,300.1300048828125,16982100,7584900
2017-11-14,165.46524047851562,308.70001220703125,171.33999633789062,308.70001220703125,173.47999572753906,316.3500061035156,171.17999267578125,306.8999938964844,173.0399932861328,315.0,24782500,5676100
2017-11-15,163.28271484375,311.29998779296875,169.0800018310547,311.29998779296875,170.32000732421875,312.489990234375,168.3800048828125,301.5,169.97000122070312,306.010009765625,29158100,5978700
2017-11-16,165.23348999023438,312.5,171.10000610351562,312.5,171.8699951171875,318.1400146484375,170.3000030517578,311.29998779296875,171.17999267578125,313.989990234375,23637500,5822100
2017-11-17,164.3160400390625,315.04998779296875,170.14999389648438,315.04998779296875,171.38999938964844,326.6700134277344,169.63999938964844,313.1499938964844,171.0399932861328,325.6700134277344,21899500,13735100
2017-11-20,164.1519012451172,308.739990234375,169.97999572753906,308.739990234375,170.55999755859375,315.5,169.55999755859375,304.75,170.2899932861328,313.7900085449219,16262400,8247700
2017-11-21,167.2035369873047,317.80999755859375,173.13999938964844,317.80999755859375,173.6999969482422,318.2300109863281,170.77999877929688,308.7099914550781,170.77999877929688,310.8599853515625,25131300,7261300
2017-11-22,168.96112060546875,312.6000061035156,174.9600067138672,312.6000061035156,175.0,317.4200134277344,173.0500030517578,311.8399963378906,173.36000061035156,316.7699890136719,25588900,4917600
2017-11-24,168.97079467773438,315.54998779296875,174.97000122070312,315.54998779296875,175.5,316.4100036621094,174.64999389648438,311.0,175.10000610351562,313.7900085449219,14026700,3244100
2017-11-27,168.12095642089844,316.80999755859375,174.08999633789062,316.80999755859375,175.0800018310547,317.3399963378906,173.33999633789062,309.510009765625,175.0500030517578,313.25,20716800,4555900
2017-11-28,167.1359405517578,317.54998779296875,173.07000732421875,317.54998779296875,174.8699951171875,320.0,171.86000061035156,313.9200134277344,174.3000030517578,316.3599853515625,26428800,4949500
2017-11-29,163.6690673828125,307.5400085449219,169.47999572753906,307.5400085449219,172.9199981689453,318.0,167.16000366210938,301.2300109863281,172.6300048828125,317.29998779296875,41666400,8767400
2017-11-30,165.957763671875,308.8500061035156,171.85000610351562,308.8500061035156,172.13999938964844,310.70001220703125,168.44000244140625,304.5400085449219,170.42999267578125,308.55999755859375,41527200,4351600
2017-12-01,165.18519592285156,306.5299987792969,171.0500030517578,306.5299987792969,171.6699981689453,310.32000732421875,168.5,305.04998779296875,169.9499969482422,305.44000244140625,39759300,4292900
2017-12-04,163.97804260253906,305.20001220703125,169.8000030517578,305.20001220703125,172.6199951171875,308.2699890136719,169.6300048828125,300.6099853515625,172.47999572753906,306.5,32542400,5835100
2017-12-05,163.82351684570312,303.70001220703125,169.63999938964844,303.70001220703125,171.52000427246094,308.0,168.39999389648438,301.0,169.05999755859375,302.0,27350200,4646500
2017-12-06,163.21514892578125,313.260009765625,169.00999450683594,313.260009765625,170.1999969482422,313.3900146484375,166.4600067138672,300.0,167.5,300.1000061035156,28560000,7195300
2017-12-07,163.51454162597656,311.239990234375,169.32000732421875,311.239990234375,170.44000244140625,318.6300048828125,168.91000366210938,311.04998779296875,169.02999877929688,312.0,25673300,4780600
2017-12-08,163.56277465820312,315.1300048828125,169.3699951171875,315.1300048828125,171.0,316.9800109863281,168.82000732421875,311.260009765625,170.49000549316406,314.6000061035156,23355200,3468500
2017-12-11,166.74964904785156,328.9100036621094,172.6699981689453,328.9100036621094,172.88999938964844,329.010009765625,168.7899932861328,313.75,169.1999969482422,314.6300048828125,35273800,7938000
2017-12-12,165.81289672851562,341.0299987792969,171.6999969482422,341.0299987792969,172.38999938964844,341.44000244140625,171.4600067138672,330.0299987792969,172.14999389648438,330.45001220703125,19409200,8733200
2017-12-13,166.3633575439453,339.0299987792969,172.27000427246094,339.0299987792969,173.5399932861328,344.2200012207031,172.0,336.5,172.5,340.92999267578125,23818400,6221500
2017-12-14,166.31507873535156,337.8900146484375,172.22000122070312,337.8900146484375,173.1300048828125,347.44000244140625,171.64999389648438,336.8999938964844,172.39999389648438,341.010009765625,20476500,5799900
2017-12-15,168.00506591796875,343.45001220703125,173.97000122070312,343.45001220703125,174.1699981689453,343.8999938964844,172.4600067138672,335.760009765625,173.6300048828125,342.0400085449219,40169300,6933200
2017-12-18,170.37107849121094,338.8699951171875,176.4199981689453,338.8699951171875,177.1999969482422,346.7300109863281,174.86000061035156,337.5799865722656,174.8800048828125,344.8999938964844,29421100,5476200
2017-12-19,168.55551147460938,331.1000061035156,174.5399932861328,331.1000061035156,175.38999938964844,341.489990234375,174.08999633789062,330.29998779296875,175.02999877929688,340.260009765625,27436400,6825000
2017-12-20,168.37203979492188,328.9800109863281,174.35000610351562,328.9800109863281,175.4199981689453,333.1000061035156,173.25,325.0400085449219,174.8699951171875,332.69000244140625,23475600,5953800
2017-12-21,169.00942993164062,331.6600036621094,175.00999450683594,331.6600036621094,176.02000427246094,333.739990234375,174.10000610351562,327.2099914550781,174.1699981689453,329.5899963378906,20949900,4385200
2017-12-22,169.00942993164062,325.20001220703125,175.00999450683594,325.20001220703125,175.4199981689453,330.9200134277344,174.5,324.82000732421875,174.67999267578125,329.510009765625,16349400,4215800
2017-12-26,164.7216796875,317.2900085449219,170.57000732421875,317.2900085449219,171.47000122070312,323.94000244140625,169.67999267578125,316.5799865722656,170.8000030517578,323.8299865722656,33185500,4378400
2017-12-27,164.75064086914062,311.6400146484375,170.60000610351562,311.6400146484375,170.77999877929688,317.67999267578125,169.7100067138672,310.75,170.10000610351562,316.0,21498200,4712100
2017-12-28,165.2141876220703,315.3599853515625,171.0800018310547,315.3599853515625,171.85000610351562,315.82000732421875,170.47999572753906,309.5400085449219,171.0,311.75,16480200,4316300
2017-12-29,163.42759704589844,311.3500061035156,169.22999572753906,311.3500061035156,170.58999633789062,316.4100036621094,169.22000122070312,310.0,170.52000427246094,316.17999267578125,25999900,3777200
2018-01-02,166.3537139892578,320.5299987792969,172.25999450683594,320.5299987792969,172.3000030517578,322.1099853515625,169.25999450683594,311.0,170.16000366210938,312.0,25555900,4352200
2018-01-03,166.32472229003906,317.25,172.22999572753906,317.25,174.5500030517578,325.25,171.9600067138672,315.54998779296875,172.52999877929688,321.0,29517900,4521500
2018-01-04,167.0972900390625,314.6199951171875,173.02999877929688,314.6199951171875,173.47000122070312,318.54998779296875,172.0800018310547,305.67999267578125,172.5399932861328,312.8699951171875,22434600,9946300
2018-01-05,168.99974060058594,316.5799865722656,175.0,316.5799865722656,175.3699951171875,317.239990234375,173.0500030517578,312.0,173.44000244140625,316.6199951171875,23660000,4591200
2018-01-08,168.37203979492188,336.4100036621094,174.35000610351562,336.4100036621094,175.61000061035156,337.0199890136719,173.92999267578125,315.5,174.35000610351562,316.0,20567800,9859400
2018-01-09,168.35272216796875,333.69000244140625,174.3300018310547,333.69000244140625,175.05999755859375,338.79998779296875,173.41000366210938,327.3999938964844,174.5500030517578,335.1600036621094,21584000,7146600
2018-01-10,168.31410217285156,334.79998779296875,174.2899932861328,334.79998779296875,174.3000030517578,337.0,173.0,330.0,173.16000366210938,332.20001220703125,23959900,4309900
2018-01-11,169.27015686035156,337.95001220703125,175.27999877929688,337.95001220703125,175.49000549316406,344.80999755859375,174.49000549316406,333.260009765625,174.58999633789062,335.239990234375,18667700,6645500
2018-01-12,171.0181121826172,336.2200012207031,177.08999633789062,336.2200012207031,177.36000061035156,340.4100036621094,175.64999389648438,333.6700134277344,176.17999267578125,338.6300048828125,25418100,4825100
2018-01-16,170.1489715576172,340.05999755859375,176.19000244140625,340.05999755859375,179.38999938964844,345.0,176.13999938964844,334.79998779296875,177.89999389648438,337.5400085449219,29565900,6474300
2018-01-17,172.95921325683594,347.1600036621094,179.10000610351562,347.1600036621094,179.25,349.0,175.07000732421875,339.75,176.14999389648438,340.4700012207031,34386800,7103500
2018-01-18,173.1136932373047,344.57000732421875,179.25999450683594,344.57000732421875,180.10000610351562,352.29998779296875,178.25,343.739990234375,179.3699951171875,345.6700134277344,31193400,5685800
2018-01-19,172.3411407470703,350.0199890136719,178.4600067138672,350.0199890136719,179.5800018310547,350.5899963378906,177.41000366210938,342.6000061035156,178.61000061035156,345.0,32425100,4888300
2018-01-22,170.9311981201172,351.55999755859375,177.0,351.55999755859375,177.77999877929688,357.8299865722656,176.60000610351562,349.20001220703125,177.3000030517578,349.3999938964844,27108600,6210400
2018-01-23,170.9698028564453,352.7900085449219,177.0399932861328,352.7900085449219,179.44000244140625,360.5,176.82000732421875,351.0,177.3000030517578,360.0,32689100,5465400
2018-01-24,168.24652099609375,345.8900146484375,174.22000122070312,345.8900146484375,177.3000030517578,354.75,173.1999969482422,343.5199890136719,177.25,354.5799865722656,51105100,5287500
2018-01-25,165.24313354492188,337.6400146484375,171.11000061035156,337.6400146484375,174.9499969482422,349.20001220703125,170.52999877929688,336.3999938964844,174.50999450683594,348.2699890136719,41529000,6740300
2018-01-26,165.62940979003906,342.8500061035156,171.50999450683594,342.8500061035156,172.0,344.0,170.05999755859375,335.7099914550781,172.0,341.5,39143000,4539400
2018-01-29,162.20114135742188,349.5299987792969,167.9600067138672,349.5299987792969,170.16000366210938,350.8500061035156,167.07000732421875,338.2799987792969,170.16000366210938,339.8500061035156,50640400,4747100
2018-01-30,161.24510192871094,345.82000732421875,166.97000122070312,345.82000732421875,167.3699951171875,348.2699890136719,164.6999969482422,342.1700134277344,165.52999877929688,345.1400146484375,46048200,4717700
2018-01-31,161.68931579589844,354.30999755859375,167.42999267578125,354.30999755859375,168.44000244140625,356.19000244140625,166.5,345.19000244140625,166.8699951171875,347.510009765625,32478900,6214100
2018-02-01,162.02732849121094,349.25,167.77999877929688,349.25,168.6199951171875,359.6600036621094,166.75999450683594,348.6300048828125,167.1699981689453,351.0,47230800,4197700
2018-02-02,154.99693298339844,343.75,160.5,343.75,166.8000030517578,351.95001220703125,160.10000610351562,340.510009765625,166.0,348.44000244140625,86593800,3704800
2018-02-05,151.12440490722656,333.1300048828125,156.49000549316406,333.1300048828125,163.8800048828125,344.4700012207031,156.0,333.0,159.10000610351562,337.9700012207031,72738500,4464100
2018-02-06,157.44015502929688,333.9700012207031,163.02999877929688,333.9700012207031,163.72000122070312,336.2200012207031,154.0,323.5,154.8300018310547,325.2099914550781,68243800,5088400
2018-02-07,154.06982421875,345.0,159.5399932861328,345.0,163.39999389648438,346.0,159.07000732421875,335.6600036621094,163.08999633789062,338.989990234375,51608600,6969200
2018-02-08,149.8303680419922,315.2300109863281,155.14999389648438,315.2300109863281,161.0,348.6199951171875,155.02999877929688,314.6000061035156,160.2899932861328,343.30999755859375,54390500,10314600
2018-02-09,151.6630096435547,310.4200134277344,156.41000366210938,310.4200134277344,157.88999938964844,320.9800109863281,150.24000549316406,294.760009765625,157.07000732421875,319.92999267578125,70672600,12933700
2018-02-12,157.77178955078125,315.7300109863281,162.7100067138672,315.7300109863281,163.88999938964844,318.0799865722656,157.50999450683594,306.25,158.5,316.1300048828125,60819500,6227800
2018-02-13,159.35232543945312,323.6600036621094,164.33999633789062,323.6600036621094,164.75,324.19000244140625,161.64999389648438,312.510009765625,161.9499969482422,315.0199890136719,32549200,4560200
2018-02-14,162.2903594970703,322.30999755859375,167.3699951171875,322.30999755859375,167.5399932861328,326.1700134277344,162.8800048828125,318.5199890136719,163.0399932861328,320.8399963378906,40644900,3950700
2018-02-15,167.73980712890625,334.07000732421875,172.99000549316406,334.07000732421875,173.08999633789062,334.1199951171875,169.0,322.3999938964844,169.7899932861328,324.5,51147200,5912900
2018-02-16,167.19679260253906,335.489990234375,172.42999267578125,335.489990234375,174.82000732421875,343.1199951171875,171.77000427246094,331.6400146484375,172.36000061035156,332.5,40176100,5642600
2018-02-20,166.6343994140625,334.7699890136719,171.85000610351562,334.7699890136719,174.25999450683594,340.8399963378906,171.4199981689453,331.5,172.0500030517578,334.4700012207031,33930500,4009400
2018-02-21,165.87806701660156,333.29998779296875,171.07000732421875,333.29998779296875,174.1199951171875,339.69000244140625,171.00999450683594,333.1700134277344,172.8300018310547,336.0299987792969,37471600,3219600
2018-02-22,167.26467895507812,346.1700134277344,172.5,346.1700134277344,173.9499969482422,347.44000244140625,171.7100067138672,334.75,171.8000030517578,335.5299987792969,30991900,6969800
2018-02-23,170.17361450195312,352.04998779296875,175.5,352.04998779296875,175.64999389648438,354.989990234375,173.5399932861328,347.1000061035156,173.6699981689453,347.8299865722656,33812400,5817400
2018-02-26,173.5382843017578,357.4200134277344,178.97000122070312,357.4200134277344,179.38999938964844,359.0,176.2100067138672,352.3599853515625,176.35000610351562,353.5,38162200,4340000
2018-02-27,172.97592163085938,350.989990234375,178.38999938964844,350.989990234375,180.47999572753906,359.989990234375,178.16000366210938,350.010009765625,179.10000610351562,356.25,38928100,4797400
2018-02-28,172.714111328125,343.05999755859375,178.1199951171875,343.05999755859375,180.6199951171875,355.239990234375,178.0500030517578,342.2200012207031,179.25999450683594,352.57000732421875,37782100,6069700
2018-03-01,169.6887664794922,330.92999267578125,175.0,330.92999267578125,179.77999877929688,348.6700134277344,172.66000366210938,330.07000732421875,178.5399932861328,345.010009765625,48802000,6885600
2018-03-02,170.86207580566406,335.1199951171875,176.2100067138672,335.1199951171875,176.3000030517578,335.2200012207031,172.4499969482422,322.9700012207031,172.8000030517578,326.9800109863281,38454000,5092800
2018-03-05,171.45358276367188,333.3500061035156,176.82000732421875,333.3500061035156,177.74000549316406,337.75,174.52000427246094,329.2900085449219,175.2100067138672,332.3900146484375,28401400,3823800
2018-03-06,171.30812072753906,328.20001220703125,176.6699981689453,328.20001220703125,178.25,336.3699951171875,176.1300048828125,327.0299987792969,177.91000366210938,333.75,23788500,4285700
2018-03-07,169.7178955078125,332.29998779296875,175.02999877929688,332.29998779296875,175.85000610351562,332.5,174.27000427246094,321.739990234375,174.94000244140625,325.44000244140625,31703500,5007300
2018-03-08,171.56993103027344,329.1000061035156,176.94000244140625,329.1000061035156,177.1199951171875,333.29998779296875,175.07000732421875,326.2699890136719,175.47999572753906,332.8599853515625,23774100,3566200
2018-03-09,174.51763916015625,327.1700134277344,179.97999572753906,327.1700134277344,180.0,328.489990234375,177.38999938964844,322.3699951171875,177.9600067138672,324.1000061035156,32185200,5506800
2018-03-12,176.204833984375,345.510009765625,181.72000122070312,345.510009765625,182.38999938964844,347.2099914550781,180.2100067138672,326.5,180.2899932861328,328.6099853515625,32207100,8264000
2018-03-13,174.50796508789062,341.8399963378906,179.97000122070312,341.8399963378906,183.5,347.2099914550781,179.24000549316406,326.5,182.58999633789062,328.6099853515625,31693500,5965800
2018-03-14,173.02438354492188,326.6300048828125,178.44000244140625,326.6300048828125,180.52000427246094,339.80999755859375,177.80999755859375,323.92999267578125,180.32000732421875,336.760009765625,29368400,7967400
2018-03-15,173.22801208496094,325.6000061035156,178.64999389648438,325.6000061035156,180.24000549316406,332.8500061035156,178.07000732421875,321.1000061035156,178.5,329.3800048828125,22743800,6564800
2018-03-16,172.61715698242188,321.3500061035156,178.02000427246094,321.3500061035156,179.1199951171875,327.3999938964844,177.6199951171875,319.07000732421875,178.64999389648438,322.92999267578125,39404700,6117300
2018-03-19,169.97970581054688,313.55999755859375,175.3000030517578,313.55999755859375,177.47000122070312,320.75,173.66000366210938,309.6700134277344,177.32000732421875,316.5,33446800,7484300
2018-03-20,169.92152404785156,310.54998779296875,175.24000549316406,310.54998779296875,176.8000030517578,316.25,174.94000244140625,308.760009765625,175.24000549316406,314.8699951171875,19649400,4764300
2018-03-21,166.07200622558594,316.5299987792969,171.27000427246094,316.5299987792969,175.08999633789062,322.44000244140625,171.25999450683594,310.19000244140625,175.0399932861328,310.25,37054900,5958400
2018-03-22,163.72544860839844,309.1000061035156,168.85000610351562,309.1000061035156,172.67999267578125,318.82000732421875,168.60000610351562,308.17999267578125,170.0,313.8900146484375,41490800,4939800
2018-03-23,159.93409729003906,301.5400085449219,164.94000244140625,301.5400085449219,169.9199981689453,311.25,164.94000244140625,300.45001220703125,168.38999938964844,311.25,41028800,6654900
2018-03-26,167.52650451660156,304.17999267578125,172.77000427246094,304.17999267578125,173.10000610351562,307.5899963378906,166.44000244140625,291.3599853515625,168.07000732421875,307.3399963378906,37541200,8375200
2018-03-27,163.2309112548828,279.17999267578125,168.33999633789062,279.17999267578125,175.14999389648438,304.2699890136719,166.9199981689453,277.17999267578125,173.67999267578125,304.0,40922600,13872000
2018-03-28,161.4273681640625,257.7799987792969,166.47999572753906,257.7799987792969,170.02000427246094,268.67999267578125,165.19000244140625,252.10000610351562,167.25,264.5799865722656,41668500,21001400
2018-03-29,162.68792724609375,266.1300048828125,167.77999877929688,266.1300048828125,171.75,270.9599914550781,166.89999389648438,248.2100067138672,167.80999755859375,256.489990234375,38398500,15170700
2018-04-02,161.62130737304688,252.47999572753906,166.67999267578125,252.47999572753906,168.94000244140625,260.3299865722656,164.47000122070312,244.58999633789062,166.63999938964844,256.260009765625,37586800,16114000
2018-04-03,163.2794189453125,267.5299987792969,168.38999938964844,267.5299987792969,168.75,273.3500061035156,164.8800048828125,254.49000549316406,167.63999938964844,269.82000732421875,30278000,18844400
2018-04-04,166.4016876220703,286.94000244140625,171.61000061035156,286.94000244140625,172.00999450683594,288.3699951171875,164.77000427246094,252.0,164.8800048828125,252.77999877929688,34605500,19896700
2018-04-05,167.55555725097656,305.7200012207031,172.8000030517578,305.7200012207031,174.22999572753906,306.260009765625,172.0800018310547,288.20001220703125,172.5800018310547,289.3399963378906,26933200,19121100
2018-04-06,163.26974487304688,299.29998779296875,168.3800048828125,299.29998779296875,172.47999572753906,309.2799987792969,168.1999969482422,295.5,170.97000122070312,301.0,35005300,13520300
2018-04-09,164.88902282714844,289.6600036621094,170.0500030517578,289.6600036621094,173.08999633789062,309.5,169.85000610351562,289.2099914550781,169.8800048828125,300.3699951171875,29017700,10249800
2018-04-10,167.99192810058594,304.70001220703125,173.25,304.70001220703125,174.0,307.1000061035156,171.52999877929688,293.67999267578125,173.0,298.9700012207031,28408600,10989800
2018-04-11,167.2064971923828,300.92999267578125,172.44000244140625,300.92999267578125,173.9199981689453,308.9800109863281,171.6999969482422,299.6600036621094,172.22999572753906,300.739990234375,22431600,7482900
2018-04-12,168.85491943359375,294.0799865722656,174.13999938964844,294.0799865722656,175.0,303.95001220703125,173.0399932861328,293.67999267578125,173.41000366210938,302.32000732421875,22889300,7608800
2018-04-13,169.42697143554688,300.3399963378906,174.72999572753906,300.3399963378906,175.83999633789062,303.95001220703125,173.85000610351562,295.9800109863281,174.77999877929688,303.6000061035156,25124300,7327200
2018-04-16,170.4839324951172,291.2099914550781,175.82000732421875,291.2099914550781,176.19000244140625,299.6600036621094,174.8300018310547,289.010009765625,175.02999877929688,299.0,21578400,6338500
2018-04-17,172.83045959472656,287.69000244140625,178.24000549316406,287.69000244140625,178.94000244140625,292.1700134277344,176.41000366210938,282.510009765625,176.49000549316406,288.8699951171875,26605400,7000000
2018-04-18,172.44259643554688,293.3500061035156,177.83999633789062,293.3500061035156,178.82000732421875,300.239990234375,176.8800048828125,288.1600036621094,177.80999755859375,291.0799865722656,20754500,6557700
2018-04-19,167.55555725097656,300.0799865722656,172.8000030517578,300.0799865722656,175.38999938964844,301.010009765625,172.66000366210938,288.54998779296875,173.75999450683594,291.0799865722656,34808800,6090600
2018-04-20,160.6904296875,290.239990234375,165.72000122070312,290.239990234375,171.22000122070312,299.9800109863281,165.42999267578125,289.75,170.60000610351562,295.1700134277344,65491100,5627900
2018-04-23,160.2250213623047,283.3699951171875,165.24000549316406,283.3699951171875,166.9199981689453,291.6199951171875,164.08999633789062,282.3299865722656,166.8300018310547,291.2900085449219,36515500,4893400
2018-04-24,157.9948272705078,283.4599914550781,162.94000244140625,283.4599914550781,166.3300018310547,287.0899963378906,161.22000122070312,278.4599914550781,165.6699981689453,285.0,33692000,5685300
2018-04-25,158.68325805664062,280.69000244140625,163.64999389648438,280.69000244140625,165.4199981689453,285.1600036621094,162.41000366210938,277.25,162.6199951171875,283.5,28382100,4013600
2018-04-26,159.2359619140625,285.4800109863281,164.22000122070312,285.4800109863281,165.72999572753906,285.7900085449219,163.3699951171875,276.5,164.1199951171875,278.75,27963000,4356000
2018-04-27,157.3936309814453,294.0799865722656,162.32000732421875,294.0799865722656,164.3300018310547,294.4700012207031,160.6300048828125,283.8299865722656,164.0,285.3699951171875,35655800,4364600
2018-04-30,160.24440002441406,293.8999938964844,165.25999450683594,293.8999938964844,167.25999450683594,298.7300109863281,161.83999633789062,292.5,162.1300048828125,293.6099853515625,42427400,4228200
2018-05-01,163.96783447265625,299.9200134277344,169.10000610351562,299.9200134277344,169.1999969482422,300.82000732421875,165.27000427246094,293.2200012207031,166.41000366210938,293.510009765625,53569400,4625600
2018-05-02,171.21115112304688,301.1499938964844,176.57000732421875,301.1499938964844,177.75,306.8500061035156,173.8000030517578,297.7799987792969,175.22999572753906,298.57000732421875,66539400,8970400
2018-05-03,171.52142333984375,284.45001220703125,176.88999938964844,284.45001220703125,177.5,288.0400085449219,174.44000244140625,275.2300109863281,175.8800048828125,278.7900085449219,34068200,17352100
2018-05-04,178.2508087158203,294.0899963378906,183.8300018310547,294.0899963378906,184.25,296.8599853515625,178.1699981689453,279.5199890136719,178.25,283.0,56201300,8569400
2018-05-07,179.54043579101562,302.7699890136719,185.16000366210938,302.7699890136719,187.6699981689453,305.9599914550781,184.75,295.1700134277344,185.17999267578125,297.5,42451400,8678200
2018-05-08,180.40342712402344,301.9700012207031,186.0500030517578,301.9700012207031,186.22000122070312,307.75,183.6699981689453,299.0,184.99000549316406,300.79998779296875,28402800,5930000
2018-05-09,181.67367553710938,306.8500061035156,187.36000061035156,306.8500061035156,187.39999389648438,307.010009765625,185.22000122070312,300.04998779296875,186.5500030517578,300.4100036621094,23211200,5727400
2018-05-10,184.27232360839844,305.0199890136719,190.0399932861328,305.0199890136719,190.3699951171875,312.989990234375,187.64999389648438,304.1099853515625,187.74000549316406,307.5,27989300,5651600
2018-05-11,183.5714874267578,301.05999755859375,188.58999633789062,301.05999755859375,190.05999755859375,308.8800048828125,187.4499969482422,299.0799865722656,189.49000549316406,307.70001220703125,26212200,4679600
2018-05-14,183.14320373535156,291.9700012207031,188.14999389648438,291.9700012207031,189.52999877929688,304.94000244140625,187.86000061035156,291.6199951171875,189.00999450683594,303.32000732421875,20778800,7286800
2018-05-15,181.47872924804688,284.17999267578125,186.44000244140625,284.17999267578125,187.07000732421875,286.9599914550781,185.10000610351562,280.5,186.77999877929688,285.010009765625,23695200,9519200
2018-05-16,183.17237854003906,286.4800109863281,188.17999267578125,286.4800109863281,188.4600067138672,288.80999755859375,186.0,281.55999755859375,186.07000732421875,283.8299865722656,19183100,5674000
2018-05-17,182.01406860351562,284.5400085449219,186.99000549316406,284.5400085449219,188.91000366210938,289.19000244140625,186.36000061035156,283.9700012207031,188.0,285.8999938964844,17294000,4420600
2018-05-18,181.35215759277344,276.82000732421875,186.30999755859375,276.82000732421875,187.80999755859375,284.6499938964844,186.1300048828125,274.0,187.19000244140625,284.6499938964844,18297700,7251900
2018-05-21,182.6370391845703,284.489990234375,187.6300048828125,284.489990234375,189.27000427246094,291.489990234375,186.91000366210938,281.29998779296875,188.0,281.3299865722656,18400800,9182600
2018-05-22,182.17953491210938,275.010009765625,187.16000366210938,275.010009765625,188.8800048828125,288.0,186.77999877929688,273.4200134277344,188.3800048828125,287.760009765625,15240700,8945800
2018-05-23,183.34764099121094,279.07000732421875,188.36000061035156,279.07000732421875,188.5,279.9100036621094,185.75999450683594,274.0,186.35000610351562,277.760009765625,20058400,5985100
2018-05-24,183.14320373535156,277.8500061035156,188.14999389648438,277.8500061035156,188.83999633789062,281.1099853515625,186.2100067138672,274.8900146484375,188.77000427246094,278.3999938964844,23234000,4176700
2018-05-25,183.561767578125,278.8500061035156,188.5800018310547,278.8500061035156,189.64999389648438,279.6400146484375,187.64999389648438,275.6099853515625,188.22999572753906,277.6300048828125,17461000,3875100
2018-05-29,182.89987182617188,283.760009765625,187.89999389648438,283.760009765625,188.75,286.5,186.8699951171875,276.1499938964844,187.60000610351562,278.510009765625,22514100,5666600
2018-05-30,182.51051330566406,291.7200012207031,187.5,291.7200012207031,188.0,295.010009765625,186.77999877929688,281.6000061035156,187.72000122070312,283.2900085449219,18690500,7489700
2018-05-31,181.89724731445312,284.7300109863281,186.8699951171875,284.7300109863281,188.22999572753906,290.3699951171875,186.13999938964844,282.92999267578125,187.22000122070312,287.2099914550781,27482800,5919700
2018-06-01,185.1775665283203,291.82000732421875,190.24000549316406,291.82000732421875,190.25999450683594,291.95001220703125,187.75,283.8399963378906,187.99000549316406,285.8599853515625,23442500,5424400
2018-06-04,186.72528076171875,296.739990234375,191.8300018310547,296.739990234375,193.4199981689453,299.0,191.35000610351562,293.54998779296875,191.63999938964844,294.3399963378906,26266200,4797800
2018-06-05,188.16587829589844,291.1300048828125,193.30999755859375,291.1300048828125,193.94000244140625,297.79998779296875,192.36000061035156,286.739990234375,193.07000732421875,297.70001220703125,21566000,5995200
2018-06-06,188.81805419921875,319.5,193.97999572753906,319.5,194.0800018310547,322.1700134277344,191.9199981689453,297.4800109863281,193.6300048828125,300.5,20933600,18767300
2018-06-07,188.31190490722656,316.0899963378906,193.4600067138672,316.0899963378906,194.1999969482422,330.0,192.33999633789062,313.5799865722656,194.13999938964844,316.1499938964844,21347200,14345300
2018-06-08,186.59873962402344,317.6600036621094,191.6999969482422,317.6600036621094,192.0,324.4800109863281,189.77000427246094,317.1499938964844,191.1699981689453,319.0,26656800,8205200
2018-06-11,186.1412353515625,332.1000061035156,191.22999572753906,332.1000061035156,191.97000122070312,334.6600036621094,190.2100067138672,322.5,191.35000610351562,322.510009765625,18308500,13183500
2018-06-12,187.16329956054688,342.7699890136719,192.27999877929688,342.7699890136719,192.61000061035156,354.9700012207031,191.14999389648438,338.0,191.38999938964844,344.70001220703125,16911100,22347400
2018-06-13,185.62533569335938,344.7799987792969,190.6999969482422,344.7799987792969,192.8800048828125,347.20001220703125,190.44000244140625,339.79998779296875,192.4199981689453,346.7099914550781,21638400,9469800
2018-06-14,185.7227020263672,357.7200012207031,190.8000030517578,357.7200012207031,191.57000732421875,358.75,190.22000122070312,346.6000061035156,191.5500030517578,347.6300048828125,21610100,10981000
2018-06-15,183.8148651123047,358.1700134277344,188.83999633789062,358.1700134277344,190.16000366210938,364.6700134277344,188.25999450683594,351.25,190.02999877929688,353.8399963378906,61719200,10848300
